index, total_norm_before, time_r, total_norm_after,        sen_train_before, spe_train_before, sen_train_after, spe_train_after, time_train,        sen_test_before, spe_test_before, sen_test_after, spe_test_after, time_test 
105,0.7118,0.1563,0.2265,28.26,80.43,95.65,80.43,6.0,33.33,88.89,100.0,0.0,0.4888
106,0.6616,0.1563,0.127,30.23,69.77,100.0,69.77,6.0,20.93,83.72,79.07,6.98,0.2183
107,0.7695,0.1418,0.1262,20.0,67.5,100.0,67.5,6.0,35.0,75.0,95.0,7.5,0.2087
108,0.7346,0.1094,0.2834,25.0,87.5,100.0,87.5,6.0,25.0,71.88,100.0,3.1199999999999997,0.1663
109,0.5889,0.1563,0.0793,34.78,69.57,97.83,69.57,6.0,30.43,67.39,95.65,0.0,0.2156
110,0.6209,0.1576,0.0559,28.57,71.43,83.33,69.05,6.0,21.43,90.48,83.33,28.57,0.2094
111,0.7845,0.1407,0.0066,23.26,81.39999999999999,97.67,81.39999999999999,6.0,35.709999999999994,64.29,100.0,4.760000000000001,0.4458
112,0.7995,0.1407,0.0206,17.5,87.5,90.0,85.0,6.0,33.33,74.36,97.44,5.13,0.4241
113,0.6976,0.1581,0.2337,28.89,75.56,93.33,75.56,6.0,26.669999999999998,73.33,97.78,4.44,0.2198
114,0.7956,0.1407,0.2231,20.0,100.0,95.0,100.0,6.0,15.379999999999999,100.0,87.18,12.82,0.418
115,0.7892,0.125,0.3929,20.59,70.59,100.0,70.59,6.0,32.35,70.59,100.0,0.0,0.2173
116,0.763,0.1407,0.3504,22.220000000000002,77.78,94.44,77.78,6.0,42.86,77.14,100.0,0.0,0.4226
117,0.7573,0.1563,0.0545,24.39,78.05,95.12,78.05,6.0,26.83,75.61,90.24,2.44,0.2115
118,0.7671,0.1579,0.0736,20.93,67.44,95.35,67.44,6.0,21.43,73.81,100.0,2.3800000000000003,0.4569
119,0.5662,0.1563,0.0329,41.86,62.79,97.67,62.79,6.0,32.56,74.42,97.67,2.33,0.2285
120,0.5502,0.1407,0.1375,38.1,71.43,90.48,71.43,6.0,34.150000000000006,85.37,95.12,7.32,0.4186
121,0.6849,0.1633,0.2208,31.819999999999997,72.72999999999999,100.0,72.72999999999999,6.0,25.0,65.91,97.72999999999999,2.27,0.2407
122,0.6343,0.1595,0.1471,30.95,80.95,100.0,80.95,6.0,34.150000000000006,75.61,100.0,0.0,0.4151
123,0.7274,0.1563,0.1596,23.810000000000002,80.95,92.86,80.95,6.0,30.95,73.81,83.33,2.3800000000000003,0.2134
124,0.7347,0.1574,0.0086,24.44,75.56,100.0,75.56,6.0,38.64,72.72999999999999,97.72999999999999,2.27,0.4401
125,0.7635,0.1406,0.216,21.95,70.73,100.0,70.73,6.0,36.59,78.05,100.0,0.0,0.2041
126,0.8276,0.1563,0.3737,17.07,78.05,95.12,78.05,6.0,26.83,78.05,87.8,9.76,0.2157
